               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.038632,           0.0035816,                   0,                   0,                   0,                   0,                   0,             0.09539,           0.0087214,                   0,              0.0946,              0.0006,              0.0006
                   1,            0.029314,           0.0034364,                   0,                   0,                   0,                   0,                   0,             0.09266,           0.0077753,                   0,            0.088257,           0.0012571,           0.0012571
